Employee ID,Time In Date,Time In,Time In Latitude,Time In Longitude,Time In IP address,Time Out Date,Time Out,Time Out Latitude,Time Out Longitude,Time Out IP address,Remarks
40,"August 24, 2021",8:23:00 am,15.4577768,120.9488083,::1,"August 24, 2021",6:36:00 pm,15.4735062,120.9761487,::1,
20,"August 09, 2021",7:59:00 am,,,::1,"August 09, 2021",6:33:00 pm,,,::1,regularized
15,"August 09, 2021",8:33:00 am,,,::1,"August 09, 2021",6:38:00 pm,,,::1,Regularized
37,"August 09, 2021",8:33:00 am,,,::1,"August 09, 2021",6:38:00 pm,,,::1,Regularized
38,"August 03, 2021",8:24:00 am,,,::1,"August 23, 2021",5:30:00 pm,,,::1,With email for DTR adjustment.
38,"August 03, 2021",8:24:00 am,,,::1,"August 03, 2021",5:30:00 pm,,,::1,With email for DTR adjustment
42,"August 03, 2021",8:30:00 am,,,::1,"August 03, 2021",8:00:00 am,,,::1,With email for DTR adjustment
46,"August 03, 2021",8:30:00 am,,,::1,"August 03, 2021",5:30:00 pm,,,::1,With email for DTR adjustment
21,"August 13, 2021",7:53:00 am,,,::1,"August 13, 2021",5:30:00 pm,,,::1,OB in Pampanga - With picture and attendance
44,"August 04, 2021",8:18:00 am,,,::1,"August 04, 2021",5:59:00 pm,,,::1,With picture sent on viber
44,"August 05, 2021",8:25:00 am,,,::1,"August 23, 2021",5:30:00 pm,,,::1,With picture sent on viber
21,"August 03, 2021",8:26:00 am,,,::1,"August 03, 2021",6:13:00 pm,,,::1,With picture sent on messenger
21,"August 04, 2021",8:16:00 am,,,::1,"August 04, 2021",6:24:00 pm,,,::1,With picture sent on messenger
2,"August 25, 2021",7:16:32 am,15.4577768,120.9488083,::1,"August 25, 2021",5:39:35 pm,15.4577768,120.9488083,::1,
46,"August 25, 2021",7:32:36 am,15.1407125,120.7806422,::1,"August 25, 2021",5:32:52 pm,15.1449853,120.5887029,::1,
21,"August 25, 2021",8:01:42 am,15.4848388,120.9691342,::1,"August 25, 2021",5:53:01 pm,15.4850211,120.9691444,::1,
6,"August 25, 2021",8:05:36 am,15.4577768,120.9488083,::1,"August 25, 2021",5:45:22 pm,15.4849784,120.9691484,::1,
8,"August 25, 2021",8:07:02 am,15.48483495,120.9691026,::1,"August 25, 2021",5:49:21 pm,15.48483657,120.9691059,::1,
29,"August 25, 2021",8:07:39 am,15.4849183,120.9691593,::1,"August 25, 2021",5:56:05 pm,15.4735062,120.9761487,::1,
47,"August 25, 2021",8:08:59 am,,,::1,"August 25, 2021",5:39:54 pm,14.7069,120.93,::1,
7,"August 25, 2021",8:11:09 am,15.4577768,120.9488083,::1,"August 25, 2021",5:36:52 pm,15.4943473,120.9761487,::1,
10,"August 25, 2021",8:12:16 am,,,::1,"August 25, 2021",6:31:58 pm,14.7069,120.93,::1,
12,"August 25, 2021",8:12:30 am,15.4722328,120.9567653,::1,"September 20, 2021",6:10:46 pm,15.4849042,120.9691512,::1,
45,"August 25, 2021",8:19:53 am,15.484875,120.9691417,::1,"August 25, 2021",5:57:30 pm,15.4735062,120.9761487,::1,
9,"August 25, 2021",8:20:00 am,,,::1,"August 25, 2021",6:49:00 pm,,,::1,
43,"August 25, 2021",8:21:59 am,15.48483428,120.9691023,::1,"August 25, 2021",5:42:32 pm,15.4735062,120.9761487,::1,
38,"August 25, 2021",8:22:20 am,15.1410673,120.5955159,::1,"August 25, 2021",5:33:38 pm,15.1449853,120.5887029,::1,
36,"August 25, 2021",8:23:46 am,14.6019,120.9896,::1,"August 25, 2021",5:57:46 pm,14.6019,120.9896,::1,
40,"August 25, 2021",8:24:34 am,14.7069,120.93,::1,"August 25, 2021",5:39:10 pm,15.4735062,120.9761487,::1,
41,"August 25, 2021",8:28:42 am,15.4735062,120.9761487,::1,"August 25, 2021",6:04:18 pm,15.4848838,120.9691418,::1,
35,"August 25, 2021",8:28:45 am,14.6019,120.9896,::1,"August 25, 2021",5:58:10 pm,14.6019,120.9896,::1,
5,"August 25, 2021",8:29:29 am,15.4735062,120.9761487,::1,"August 25, 2021",5:41:14 pm,14.6019,120.9896,::1,
44,"August 25, 2021",8:36:28 am,15.4437959,120.5988501,::1,"August 25, 2021",6:09:32 pm,,,::1,
15,"August 25, 2021",8:39:45 am,,,::1,"August 25, 2021",5:36:32 pm,,,::1,
33,"August 25, 2021",11:51:11 am,,,::1,"August 25, 2021",5:34:29 pm,,,::1,
11,"August 25, 2021",12:43:49 pm,15.4848708,120.9691216,::1,"August 25, 2021",5:42:52 pm,15.4735062,120.9761487,::1,
2,"August 26, 2021",7:29:19 am,15.4943473,120.9761487,::1,"August 26, 2021",5:39:59 pm,15.4735062,120.9761487,::1,
46,"August 26, 2021",8:00:39 am,15.1411073,120.5955864,::1,"August 26, 2021",5:33:55 pm,,,::1,
8,"August 26, 2021",8:05:45 am,15.48483591,120.9691038,::1,"August 26, 2021",5:39:04 pm,15.48483434,120.969101,::1,
20,"August 26, 2021",8:14:35 am,,,::1,"August 26, 2021",3:39:18 pm,,,::1,
43,"August 26, 2021",8:16:19 am,15.4735062,120.9761487,::1,"August 26, 2021",5:31:24 pm,15.4735062,120.9761487,::1,
28,"August 26, 2021",8:17:04 am,,,::1,"August 26, 2021",12:26:12 pm,,,::1,
45,"August 26, 2021",8:19:01 am,15.484883,120.9691429,::1,"August 26, 2021",5:45:42 pm,15.4735062,120.9761487,::1,
21,"August 26, 2021",8:19:37 am,15.4346696,120.9187996,::1,"August 26, 2021",5:35:19 pm,15.4849371,120.9691512,::1,
10,"August 26, 2021",8:23:34 am,14.7069,120.93,::1,"August 26, 2021",5:54:45 pm,14.7069,120.93,::1,
6,"August 26, 2021",8:24:00 am,15.48492,120.9691682,::1,"August 26, 2021",5:38:00 pm,15.4849225,120.9691654,::1,
38,"August 26, 2021",8:25:20 am,15.1425247,120.5833372,::1,"August 26, 2021",5:34:24 pm,15.4827722,120.7120023,::1,
42,"August 26, 2021",8:25:38 am,15.1410586,120.5953913,::1,"August 26, 2021",6:41:21 pm,15.0572,120.6488298,::1,
47,"August 26, 2021",8:26:20 am,14.7069,120.93,::1,"August 26, 2021",5:45:56 pm,14.7069,120.93,::1,
9,"August 26, 2021",8:27:26 am,,,::1,"August 26, 2021",6:31:11 pm,,,::1,
5,"August 26, 2021",8:28:19 am,15.4735062,120.9761487,::1,"August 26, 2021",5:34:02 pm,14.6019,120.9896,::1,
40,"August 26, 2021",8:28:35 am,15.4849212,120.9691409,::1,"August 26, 2021",5:49:50 pm,15.4735062,120.9761487,::1,
17,"August 26, 2021",8:28:41 am,15.4849192,120.9691563,::1,"August 26, 2021",5:31:06 pm,15.484926,120.969165,::1,
41,"August 26, 2021",8:29:42 am,15.4735062,120.9761487,::1,"August 26, 2021",5:32:30 pm,15.4735062,120.9761487,::1,
36,"August 26, 2021",8:31:17 am,,,::1,"August 26, 2021",5:55:19 pm,14.6019,120.9896,::1,
44,"August 26, 2021",8:31:25 am,15.3232146,120.6640275,::1,"August 26, 2021",6:19:47 pm,15.3215057,120.6564191,::1,
15,"August 26, 2021",8:43:09 am,,,::1,"August 26, 2021",5:49:56 pm,,,::1,
11,"August 26, 2021",9:27:23 am,15.4849178,120.9691615,::1,"August 26, 2021",5:45:34 pm,15.4849246,120.9691291,::1,
33,"August 26, 2021",1:01:40 pm,,,::1,"August 26, 2021",5:34:39 pm,,,::1,
2,"August 27, 2021",7:20:00 am,15.4735062,120.9761487,::1,"August 27, 2021",12:31:00 pm,15.4735062,120.9761487,::1,
21,"August 27, 2021",7:46:05 am,15.4346703,120.918795,::1,"August 31, 2021",8:40:22 am,,,::1,
8,"August 27, 2021",8:06:56 am,15.48483712,120.9691047,::1,"August 27, 2021",6:05:59 pm,15.48483657,120.9691059,::1,
40,"August 27, 2021",8:09:48 am,15.4735062,120.9761487,::1,"August 27, 2021",5:44:41 pm,15.4735062,120.9761487,::1,
7,"August 27, 2021",8:10:42 am,15.4735062,120.9761487,::1,"August 27, 2021",5:34:05 pm,15.4735062,120.9761487,::1,
42,"August 27, 2021",8:12:24 am,15.0410033,120.678082,::1,"August 31, 2021",1:05:32 pm,15.1410287,120.5956186,::1,
20,"August 27, 2021",8:12:34 am,,,::1,"August 27, 2021",6:25:09 pm,,,::1,
28,"August 27, 2021",8:14:13 am,,,::1,"August 27, 2021",5:50:10 pm,,,::1,
46,"August 27, 2021",8:17:57 am,15.1410502,120.5956261,::1,"August 27, 2021",5:34:48 pm,15.4827722,120.7120023,::1,
38,"August 27, 2021",8:18:11 am,15.1407286,120.5964363,::1,"August 27, 2021",6:35:20 pm,15.4827722,120.7120023,::1,
29,"August 27, 2021",8:18:51 am,15.4849327,120.9691557,::1,"August 27, 2021",5:34:56 pm,15.4735062,120.9761487,::1,
10,"August 27, 2021",8:19:12 am,14.7069,120.93,::1,"August 27, 2021",5:39:52 pm,14.7069,120.93,::1,
43,"August 27, 2021",8:20:16 am,15.4735062,120.9761487,::1,"August 27, 2021",5:40:14 pm,15.4735062,120.9761487,::1,
44,"August 27, 2021",8:20:35 am,15.3233823,120.6639208,::1,"August 27, 2021",6:04:18 pm,15.404651,120.5997135,::1,
6,"August 27, 2021",8:26:04 am,15.4849225,120.9691654,::1,"August 27, 2021",5:54:29 pm,15.4849229,120.9691637,::1,
47,"August 27, 2021",8:26:20 am,15.4735062,120.9761487,::1,"August 27, 2021",5:53:18 pm,14.7069,120.93,::1,
35,"August 27, 2021",8:28:02 am,,,::1,"August 27, 2021",5:34:30 pm,14.6019,120.9896,::1,
41,"August 27, 2021",8:28:19 am,15.4735062,120.9761487,::1,"August 27, 2021",5:37:59 pm,15.4735062,120.9761487,::1,
33,"August 27, 2021",8:28:20 am,,,::1,"August 27, 2021",6:35:33 pm,,,::1,
9,"August 27, 2021",8:29:00 am,,,::1,"August 27, 2021",7:20:00 pm,,,::1,
5,"August 27, 2021",8:30:07 am,15.4735062,120.9761487,::1,"August 27, 2021",5:48:49 pm,14.6019,120.9896,::1,
11,"August 27, 2021",8:30:52 am,14.7069,120.93,::1,"August 31, 2021",8:24:17 am,,,::1,
36,"August 27, 2021",8:33:41 am,14.6019,120.9896,::1,"August 27, 2021",6:27:47 pm,14.6019,120.9896,::1,
15,"August 27, 2021",8:45:44 am,,,::1,"August 27, 2021",5:44:44 pm,,,::1,
2,"August 31, 2021",7:04:57 am,15.4735062,120.9761487,::1,"August 31, 2021",5:45:47 pm,15.4735062,120.9761487,::1,
47,"August 31, 2021",7:56:35 am,NaN,NaN,::1,"August 31, 2021",12:07:07 pm,14.6019,120.9896,::1,
8,"August 31, 2021",8:03:22 am,,,::1,"August 31, 2021",8:09:04 pm,15.48483829,120.9691063,::1,
6,"August 31, 2021",8:05:45 am,15.4848687,120.969103,::1,"August 31, 2021",5:40:55 pm,15.4849212,120.9691668,::1,
29,"August 31, 2021",8:07:11 am,15.4849021,120.9691245,::1,"August 31, 2021",6:19:22 pm,15.4735062,120.9761487,::1,
7,"August 31, 2021",8:08:43 am,15.4735062,120.9761487,::1,"August 31, 2021",5:33:31 pm,15.4735062,120.9761487,::1,
45,"August 31, 2021",8:12:54 am,15.4735062,120.9761487,::1,"August 31, 2021",6:06:21 pm,15.4735062,120.9761487,::1,
10,"August 31, 2021",8:15:58 am,NaN,NaN,::1,"August 31, 2021",6:53:08 pm,14.6019,120.9896,::1,
20,"August 31, 2021",8:16:46 am,,,::1,"August 31, 2021",6:21:24 pm,,,::1,
28,"August 31, 2021",8:20:13 am,,,::1,"August 31, 2021",6:08:41 pm,,,::1,
40,"August 31, 2021",8:21:23 am,15.4735062,120.9761487,::1,"August 31, 2021",6:08:04 pm,15.4735062,120.9761487,::1,
9,"August 31, 2021",8:22:00 am,,,::1,"August 31, 2021",9:50:00 pm,,,::1,
11,"August 31, 2021",8:24:20 am,,,::1,"August 31, 2021",9:42:53 pm,15.4735062,120.9761487,::1,
17,"August 31, 2021",8:27:01 am,15.4849179,120.9691628,::1,"August 31, 2021",5:32:51 pm,15.484918,120.9691672,::1,
35,"August 31, 2021",8:29:00 am,15.4735062,120.9761487,::1,"August 31, 2021",5:46:30 pm,14.6019,120.9896,::1,
41,"August 31, 2021",8:29:30 am,,,::1,"August 31, 2021",5:33:23 pm,15.4735062,120.9761487,::1,
36,"August 31, 2021",8:30:31 am,,,::1,"August 31, 2021",6:50:25 pm,14.6019,120.9896,::1,
15,"August 31, 2021",8:38:51 am,,,::1,"August 31, 2021",5:43:38 pm,,,::1,
21,"August 31, 2021",8:40:25 am,,,::1,"September 03, 2021",7:55:07 am,15.4345536,120.9187061,::1,
38,"August 31, 2021",8:13:00 am,15.4827722,120.7120023,::1,"August 31, 2021",9:52:00 pm,15.4827722,120.7120023,::1,With memo for correction of attendance
46,"August 31, 2021",10:00:29 am,15.4827722,120.7120023,::1,"August 31, 2021",5:40:29 pm,15.4754786,120.5963492,::1,
42,"August 31, 2021",1:05:51 pm,15.1410871,120.5956399,::1,"August 31, 2021",5:33:48 pm,15.4754786,120.5963492,::1,
33,"August 31, 2021",1:06:12 pm,,,::1,"August 31, 2021",9:52:22 pm,,,::1,
2,"September 01, 2021",7:16:14 am,15.4735062,120.9761487,::1,"September 01, 2021",3:01:34 pm,15.4735062,120.9761487,::1,
8,"September 01, 2021",8:03:38 am,15.48483829,120.9691063,::1,"September 01, 2021",3:27:32 pm,,,::1,
20,"September 01, 2021",8:08:13 am,,,::1,"September 01, 2021",3:28:04 pm,,,::1,
10,"September 01, 2021",8:11:26 am,14.6019,120.9896,::1,"September 03, 2021",9:15:36 am,14.6019,120.9896,::1,
28,"September 01, 2021",8:11:40 am,,,::1,"September 01, 2021",3:25:53 pm,,,::1,
43,"September 01, 2021",8:12:51 am,15.4735062,120.9761487,::1,"September 01, 2021",2:23:16 pm,15.4735062,120.9761487,::1,
7,"September 01, 2021",8:15:35 am,15.4735062,120.9761487,::1,"September 01, 2021",1:01:24 pm,15.4735062,120.9761487,::1,
29,"September 01, 2021",8:16:08 am,14.6019,120.9896,::1,"September 01, 2021",1:07:37 pm,15.4735062,120.9761487,::1,
40,"September 01, 2021",8:17:44 am,15.4735062,120.9761487,::1,"September 01, 2021",1:39:25 pm,15.4735062,120.9761487,::1,
47,"September 01, 2021",8:21:45 am,15.4735062,120.9761487,::1,"September 01, 2021",1:32:12 pm,14.6019,120.9896,::1,
36,"September 01, 2021",8:26:05 am,14.6019,120.9896,::1,"September 01, 2021",1:16:59 pm,14.6019,120.9896,::1,
11,"September 01, 2021",8:27:25 am,14.6019,120.9896,::1,"September 03, 2021",8:26:01 am,15.484866,120.9691384,::1,
17,"September 01, 2021",8:27:35 am,15.4735062,120.9761487,::1,"September 15, 2021",8:24:56 am,15.4849067,120.9691544,::1,
41,"September 01, 2021",8:27:55 am,15.4735062,120.9761487,::1,"September 01, 2021",1:12:57 pm,15.4735062,120.9761487,::1,
9,"September 01, 2021",8:27:58 am,,,::1,"September 01, 2021",4:27:05 pm,,,::1,
35,"September 01, 2021",8:29:46 am,,,::1,"September 03, 2021",8:23:46 am,,,::1,
5,"September 01, 2021",8:29:47 am,15.4735062,120.9761487,::1,"September 01, 2021",2:01:01 pm,14.6019,120.9896,::1,
45,"September 01, 2021",8:30:04 am,,,::1,"September 03, 2021",8:23:58 am,15.4870291,120.9689725,::1,
6,"September 01, 2021",8:28:00 am,15.484927,120.9691586,::1,"September 01, 2021",3:15:57 pm,15.4849297,120.9691605,::1,
42,"September 01, 2021",8:41:29 am,15.1410181,120.5956352,::1,"September 01, 2021",6:18:52 pm,15.4827722,120.7120023,::1,
46,"September 01, 2021",8:44:38 am,,,::1,"September 01, 2021",5:44:54 pm,15.4827722,120.7120023,::1,
15,"September 01, 2021",8:58:12 am,,,::1,"September 01, 2021",2:12:48 pm,,,::1,
44,"September 01, 2021",10:12:51 am,15.310616,120.6658336,::1,"September 01, 2021",5:38:21 pm,15.4827722,120.7120023,::1,
9,"August 23, 2021",8:09:00 am,,,::1,"August 23, 2021",6:51:00 pm,,,::1,Manual Entry Reference: Guard's Logbook
38,"September 01, 2021",12:39:12 pm,,,::1,"September 01, 2021",5:42:31 pm,15.4827722,120.7120023,::1,
46,"September 02, 2021",8:15:27 am,15.1410242,120.5956179,::1,"September 02, 2021",5:31:10 pm,15.4754786,120.5963492,::1,
38,"September 02, 2021",8:19:29 am,15.1410817,120.5955911,::1,"September 02, 2021",5:31:05 pm,15.4754786,120.5963492,::1,
42,"September 02, 2021",3:35:41 pm,15.4754786,120.5963492,::1,"September 02, 2021",5:32:10 pm,15.1410789,120.5956468,::1,
7,"September 03, 2021",7:04:42 am,15.4735062,120.9761487,::1,"September 03, 2021",5:35:55 pm,15.4735062,120.9761487,::1,
2,"September 03, 2021",7:19:10 am,15.4735062,120.9761487,::1,"September 03, 2021",5:54:36 pm,,,::1,
20,"September 03, 2021",7:26:31 am,,,::1,"September 03, 2021",5:59:19 pm,,,::1,
28,"September 03, 2021",7:28:18 am,,,::1,"September 03, 2021",5:59:03 pm,,,::1,
40,"September 03, 2021",7:43:51 am,15.4735062,120.9761487,::1,"September 03, 2021",6:13:26 pm,15.4735062,120.9761487,::1,
6,"September 03, 2021",7:49:07 am,15.4848862,120.9691449,::1,"October 04, 2021",7:50:22 am,15.4735062,120.9761487,::1,
29,"September 03, 2021",7:50:42 am,15.4849103,120.969149,::1,"September 10, 2021",7:56:42 am,15.7862027,120.9891204,::1,
21,"September 03, 2021",7:55:09 am,15.4345536,120.9187061,::1,"September 03, 2021",5:30:59 pm,15.48288,120.9696256,::1,
15,"September 03, 2021",8:12:16 am,,,::1,"September 03, 2021",9:23:07 am,,,::1,
46,"September 03, 2021",8:13:04 am,15.138984,120.59284,::1,"September 03, 2021",5:35:06 pm,15.4827722,120.7120023,::1,
9,"September 03, 2021",8:18:10 am,,,::1,"September 08, 2021",8:20:35 am,,,::1,
42,"September 03, 2021",8:22:18 am,15.1410258,120.5956215,::1,"September 03, 2021",5:33:45 pm,15.4827722,120.7120023,::1,
35,"September 03, 2021",8:23:52 am,,,::1,"September 03, 2021",6:00:59 pm,14.6019,120.9896,::1,
45,"September 03, 2021",8:24:04 am,15.4870291,120.9689725,::1,"September 03, 2021",5:52:16 pm,15.48288,120.9696256,::1,
11,"September 03, 2021",8:26:03 am,15.484866,120.9691384,::1,"September 03, 2021",5:59:16 pm,15.4849135,120.9691579,::1,
38,"September 03, 2021",8:28:11 am,15.1402893,120.594714,::1,"September 03, 2021",5:34:11 pm,15.4827722,120.7120023,::1,
44,"September 03, 2021",8:28:42 am,15.3233372,120.6638412,::1,"September 03, 2021",12:12:01 pm,15.3272398,120.6547136,::1,
33,"September 03, 2021",8:28:56 am,,,::1,"September 03, 2021",5:34:29 pm,,,::1,
43,"September 03, 2021",8:37:45 am,15.4735062,120.9761487,::1,"September 03, 2021",5:47:10 pm,15.4735062,120.9761487,::1,
8,"September 03, 2021",8:38:40 am,15.48483137,120.9690941,::1,"September 03, 2021",5:53:38 pm,,,::1,
36,"September 03, 2021",8:51:24 am,14.6019,120.9896,::1,"September 03, 2021",6:33:42 pm,14.6019,120.9896,::1,
41,"September 03, 2021",9:03:40 am,15.4735062,120.9761487,::1,"September 03, 2021",5:30:39 pm,15.48288,120.9696256,::1,
10,"September 03, 2021",9:15:39 am,14.6019,120.9896,::1,"September 03, 2021",6:02:06 pm,14.6019,120.9896,::1,
47,"September 03, 2021",7:29:00 am,,,::1,"September 03, 2021",12:00:00 am,,,::1,Adjustment of Log-in
33,"September 01, 2021",8:26:00 am,,,::1,"September 01, 2021",5:30:00 pm,,,::1,Adjustment for log-in.
2,"September 06, 2021",7:23:31 am,15.4735062,120.9761487,::1,"September 06, 2021",5:58:08 pm,15.4848921,120.9691182,::1,
28,"September 06, 2021",8:00:23 am,,,::1,"September 06, 2021",6:12:22 pm,,,::1,
7,"September 06, 2021",8:03:24 am,15.4735062,120.9761487,::1,"September 06, 2021",5:35:15 pm,15.4735062,120.9761487,::1,
8,"September 06, 2021",8:13:44 am,,,::1,"September 06, 2021",6:44:23 pm,15.48483057,120.9690829,::1,
43,"September 06, 2021",8:14:56 am,15.4735062,120.9761487,::1,"September 06, 2021",5:42:58 pm,15.4735062,120.9761487,::1,
10,"September 06, 2021",8:18:43 am,,,::1,"September 06, 2021",6:21:29 pm,14.6019,120.9896,::1,
45,"September 06, 2021",8:19:15 am,15.4735062,120.9761487,::1,"September 06, 2021",6:13:54 pm,15.4735062,120.9761487,::1,
44,"September 06, 2021",8:30:05 am,15.3105536,120.6658592,::1,"September 06, 2021",6:28:04 pm,15.3105894,120.6658603,::1,
47,"September 06, 2021",8:30:25 am,,,::1,"September 06, 2021",6:03:55 pm,14.6019,120.9896,::1,
36,"September 06, 2021",8:31:06 am,14.6019,120.9896,::1,"September 06, 2021",6:09:43 pm,14.6019,120.9896,::1,
33,"September 06, 2021",8:39:48 am,,,::1,"September 06, 2021",6:02:46 pm,,,::1,
38,"September 06, 2021",8:23:00 am,15.4827722,120.7120023,::1,"September 06, 2021",6:02:00 pm,15.4827722,120.7120023,::1,with memo for correction of attendance
35,"September 01, 2021",8:30:00 am,,,::1,"September 01, 2021",1:50:00 pm,,,::1,Adjustment - with approval
42,"September 02, 2021",8:20:00 am,,,::1,"September 02, 2021",5:30:00 pm,,,::1,Adjustment
42,"August 27, 2021",8:12:00 am,,,::1,"August 27, 2021",5:40:00 pm,,,::1,Adjustment
42,"September 06, 2021",9:40:05 am,15.2077511,120.5795066,::1,"September 06, 2021",5:32:11 pm,15.4827722,120.7120023,::1,
46,"September 06, 2021",12:15:47 pm,15.1410275,120.5956219,::1,"September 06, 2021",5:33:27 pm,15.4827722,120.7120023,::1,
11,"September 06, 2021",12:43:42 pm,15.4735062,120.9761487,::1,"September 06, 2021",5:32:26 pm,15.4735062,120.9761487,::1,
2,"September 07, 2021",7:23:44 am,15.4735062,120.9761487,::1,"September 07, 2021",6:15:42 pm,15.4735062,120.9761487,::1,
7,"September 07, 2021",8:09:45 am,15.4735062,120.9761487,::1,"September 07, 2021",6:16:24 pm,15.4735062,120.9761487,::1,
46,"September 07, 2021",8:13:47 am,15.1406737,120.7806352,::1,"September 07, 2021",6:15:30 pm,15.1410506,120.5956354,::1,
28,"September 07, 2021",8:15:17 am,,,::1,"September 07, 2021",6:24:47 pm,,,::1,
42,"September 07, 2021",8:15:42 am,15.141136,120.5955704,::1,"September 08, 2021",8:25:32 am,15.0820019,120.636859,::1,
44,"September 07, 2021",8:18:37 am,15.3105894,120.6658617,::1,"September 07, 2021",6:37:08 pm,,,::1,
38,"September 07, 2021",8:18:51 am,15.1411598,120.59548,::1,"September 07, 2021",6:17:04 pm,14.8386303,120.2842023,::1,
43,"September 07, 2021",8:19:15 am,15.4735062,120.9761487,::1,"September 07, 2021",6:03:06 pm,15.4735062,120.9761487,::1,
8,"September 07, 2021",8:21:54 am,15.48483057,120.9690829,::1,"September 07, 2021",6:32:41 pm,15.48483185,120.9690729,::1,
10,"September 07, 2021",8:23:07 am,14.6019,120.9896,::1,"September 08, 2021",8:32:02 am,,,::1,
47,"September 07, 2021",8:23:17 am,14.6019,120.9896,::1,"September 08, 2021",8:24:12 am,14.6019,120.9896,::1,
36,"September 07, 2021",8:27:31 am,14.6019,120.9896,::1,"September 07, 2021",6:48:29 pm,14.6019,120.9896,::1,
11,"September 07, 2021",8:36:42 am,15.4848962,120.9691292,::1,"September 07, 2021",6:15:54 pm,15.4849022,120.9691464,::1,
40,"September 07, 2021",10:38:36 am,15.4735062,120.9761487,::1,"September 08, 2021",8:28:23 am,15.4735062,120.9761487,::1,
33,"September 07, 2021",11:20:01 am,,,::1,"September 07, 2021",6:17:12 pm,,,::1,
2,"September 08, 2021",7:33:22 am,15.4735062,120.9761487,::1,"September 08, 2021",5:49:32 pm,15.4735062,120.9761487,::1,
28,"September 08, 2021",7:57:04 am,,,::1,"September 08, 2021",6:05:12 pm,,,::1,
20,"September 08, 2021",7:57:18 am,,,::1,"September 09, 2021",8:17:06 am,,,::1,
21,"September 08, 2021",7:57:41 am,15.4346397,120.9187705,::1,"September 08, 2021",5:35:17 pm,15.4735062,120.9761487,::1,
46,"September 08, 2021",7:57:51 am,15.1406737,120.7806354,::1,"September 08, 2021",5:31:17 pm,15.4827722,120.7120023,::1,
7,"September 08, 2021",8:12:08 am,15.4735062,120.9761487,::1,"September 08, 2021",5:35:07 pm,15.4735062,120.9761487,::1,
44,"September 08, 2021",8:13:43 am,15.3318773,120.6700123,::1,"September 08, 2021",5:56:11 pm,15.3106505,120.6659138,::1,
9,"September 08, 2021",8:20:42 am,,,::1,"September 09, 2021",8:28:06 am,,,::1,
8,"September 08, 2021",8:21:54 am,15.4735062,120.9761487,::1,"September 08, 2021",5:56:48 pm,,,::1,
45,"September 08, 2021",8:23:20 am,15.4998677,120.9668534,::1,"September 08, 2021",6:01:56 pm,15.4998714,120.9668448,::1,
47,"September 08, 2021",8:24:17 am,14.6019,120.9896,::1,"September 08, 2021",5:35:37 pm,14.6019,120.9896,::1,
42,"September 08, 2021",8:25:37 am,15.0819893,120.636805,::1,"September 08, 2021",5:59:09 pm,15.057135,120.6488232,::1,
38,"September 08, 2021",8:25:42 am,15.1410447,120.5955908,::1,"September 08, 2021",5:31:01 pm,15.4827722,120.7120023,::1,
43,"September 08, 2021",8:26:43 am,15.4735062,120.9761487,::1,"September 08, 2021",5:49:25 pm,15.4735062,120.9761487,::1,
36,"September 08, 2021",8:27:37 am,,,::1,"September 08, 2021",6:12:11 pm,14.6019,120.9896,::1,
40,"September 08, 2021",8:28:26 am,15.4735062,120.9761487,::1,"September 08, 2021",6:01:47 pm,,,::1,
10,"September 08, 2021",8:32:09 am,14.6019,120.9896,::1,"September 08, 2021",6:03:22 pm,14.6019,120.9896,::1,
11,"September 08, 2021",8:44:30 am,15.4848465,120.9691017,::1,"September 08, 2021",5:47:50 pm,15.4943473,120.9761487,::1,
9,"August 30, 2021",8:30:00 am,,,::1,"August 30, 2021",6:30:00 pm,,,::1,REF: GUARD'S LOGBOOK
2,"September 09, 2021",7:35:04 am,15.4735062,120.9761487,::1,"September 09, 2021",5:36:15 pm,15.4735062,120.9761487,::1,
8,"September 09, 2021",8:03:31 am,,,::1,"September 09, 2021",5:39:35 pm,15.48482799,120.9690804,::1,
47,"September 09, 2021",8:03:55 am,14.6019,120.9896,::1,"September 10, 2021",8:20:54 am,14.6019,120.9896,::1,
7,"September 09, 2021",8:05:47 am,15.4735062,120.9761487,::1,"September 09, 2021",5:33:45 pm,15.4735062,120.9761487,::1,
20,"September 09, 2021",8:17:13 am,,,::1,"September 09, 2021",6:00:25 pm,,,::1,
43,"September 09, 2021",8:18:27 am,15.4735062,120.9761487,::1,"September 09, 2021",5:54:29 pm,15.4735062,120.9761487,::1,
45,"September 09, 2021",8:22:23 am,15.4735062,120.9761487,::1,"September 09, 2021",6:04:09 pm,15.4849297,120.9691348,::1,
11,"September 09, 2021",8:28:03 am,15.4849089,120.969155,::1,"September 09, 2021",5:55:47 pm,15.4735062,120.9761487,::1,
9,"September 09, 2021",8:28:10 am,,,::1,"September 10, 2021",8:17:14 am,,,::1,
36,"September 09, 2021",8:29:02 am,14.6019,120.9896,::1,"September 09, 2021",6:30:26 pm,14.6019,120.9896,::1,
35,"September 09, 2021",8:29:06 am,14.6019,120.9896,::1,"September 09, 2021",6:15:02 pm,14.6019,120.9896,::1,
10,"September 09, 2021",8:32:39 am,14.6019,120.9896,::1,"September 09, 2021",6:26:55 pm,14.6019,120.9896,::1,
46,"September 09, 2021",8:08:00 am,14.9124488,120.8457963,::1,"September 09, 2021",5:34:00 pm,14.9124488,120.8457963,::1,Attendance System not working properly
44,"September 09, 2021",8:38:07 am,,,::1,"September 09, 2021",6:00:03 pm,,,::1,
